parent;pagetitle;content1;content2;price;picture;picture-big;brand
19;Весы кухонные GORENJE KT 05 GB;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=917">GORENJE</a> </li>                        <li class="tec-char"><span>Высота:</span> 2.6 см</li>                        <li class="tec-char"><span>Глубина:</span> 20 см</li>                        <li class="tec-char"><span>Ширина:</span> 16 см</li>                        <li class="tec-char"><span>Материал платформы:</span> стекло </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> CR2032 </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>2.6см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>20см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>16см</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>стекло</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>выбор единиц измерения (кг/гр или фунты/унции)</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Съемная платформа:</td><td>Нет</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>CR2032</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1114;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-GB_STI0Mzk5M1R0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-GB_STI0Mzk5M1Rp.jpg;GORENJE;
19;Весы кухонные GORENJE KT 05 GBII;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=917">GORENJE</a> </li>                        <li class="tec-char"><span>Высота:</span> 23 см</li>                        <li class="tec-char"><span>Глубина:</span> 215 см</li>                        <li class="tec-char"><span>Ширина:</span> 200 см</li>                        <li class="tec-char"><span>Материал платформы:</span> стекло </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> AAA </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>23см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>215см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>200см</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>стекло</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Размер дисплея X:</td><td>45мм</td></tr>						<tr><td class="tthlbl">Размер дисплея Y:</td><td>18мм</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>измерение в граммах, унциях, фунтах</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация заряда батареи:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>AAA</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1139;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-GBII_STIzOTQ5MVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-GBII_STIzOTQ5MVRp.jpg;GORENJE;
19;Весы кухонные GORENJE KT 05 E;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=917">GORENJE</a> </li>                        <li class="tec-char"><span>Высота:</span> 3.4 см</li>                        <li class="tec-char"><span>Глубина:</span> 23.5 см</li>                        <li class="tec-char"><span>Ширина:</span> 16.5 см</li>                        <li class="tec-char"><span>Материал платформы:</span> сталь </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> сталь </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> AAA </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>3.4см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>23.5см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>16.5см</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>сталь</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Размер дисплея X:</td><td>55мм</td></tr>						<tr><td class="tthlbl">Размер дисплея Y:</td><td>27мм</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>измерение в граммах/фунтах</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>сталь</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация заряда батареи:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>AAA</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1179;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-E_STIzOTQ4OFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-E_STIzOTQ4OFRp.jpg;GORENJE;
19;Весы кухонные GORENJE KT 05 NS;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=917">GORENJE</a> </li>                        <li class="tec-char"><span>Высота:</span> 5 см</li>                        <li class="tec-char"><span>Глубина:</span> 21.5 см</li>                        <li class="tec-char"><span>Ширина:</span> 18 см</li>                        <li class="tec-char"><span>Вес:</span> 600 г</li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Материал чаши:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> CR2032 </li>                        <li class="tec-char"><span>Объем чаши:</span> 1.2 л</li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>5см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>21.5см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>18см</td></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Вес:</td><td>600г</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>измерение в кг/фунтах</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>чаша</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Материал чаши:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Съемная чаша:</td><td>Есть</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Количество отображаемых цифр:</td><td>5</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация заряда батареи:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>CR2032</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Объем чаши:</td><td>1.2л</td></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1185;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-NS_STIzOTQ5MlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-GORENJE-KT-05-NS_STIzOTQ5MlRp.jpg;GORENJE;
19;Весы кухонные ZELMER 34Z050;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2430">ZELMER</a> </li>                        <li class="tec-char"><span>Вес:</span> 700 г</li>                        <li class="tec-char"><span>Материал платформы:</span> пластик </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Вес:</td><td>700г</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация заряда батареи:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1249;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-ZELMER-34Z050_STI0MTg2NlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-ZELMER-34Z050_STI0MTg2NlRp.jpg;ZELMER;
19;Весы BINATONE KS 7025;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=303">BINATONE</a> </li>                        <li class="tec-char"><span>Вес:</span> 400 г</li>                        <li class="tec-char"><span>Материал платформы:</span> сталь </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 3 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> 2 ААА </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Вес:</td><td>400г</td></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>сталь</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>3кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>выбор единиц измерения (граммы, унции) 2 вида подставок для хранения в комплекте</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class="tthlbl">Съемная платформа:</td><td>Нет</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Есть</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>2 ААА</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1282;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-BINATONE-KS-7025_STI0MTM3NlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-BINATONE-KS-7025_STI0MTM3NlRp.jpg;BINATONE;
19;Весы кухонные REDMOND RS-721 дерево;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2758">REDMOND</a> </li>                        <li class="tec-char"><span>Материал платформы:</span> дерево </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 10 кг</li>                        <li class="tec-char"><span>Материал корпуса:</span> дерево </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> CR2032 </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>дерево</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>10кг</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>0.01г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>дерево</td></tr>						<tr><td class="tthlbl">Съемная платформа:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемная чаша:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация заряда батареи:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>CR2032</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1290;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-REDMOND-RS-721-derevo_STI1MTU4NVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-REDMOND-RS-721-derevo_STI1MTU4NVRp.jpg;REDMOND;
19;Весы кухонные KENWOOD DS401;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=1161">KENWOOD</a> </li>                        <li class="tec-char"><span>Материал платформы:</span> стекло </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>стекло</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>2г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><td class="tthlbl">Съемная платформа:</td><td>Нет</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1419;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-KENWOOD-DS401_STIzODc2MlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-KENWOOD-DS401_STIzODc2MlRp.jpg;KENWOOD;
19;Весы GORENJE KT 03 NC;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=917">GORENJE</a> </li>                        <li class="tec-char"><span>Материал платформы:</span> стекло </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 3 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> CR2032 </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>стекло</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>3кг</td></tr>						<tr><td class="tthlbl">Размер дисплея X:</td><td>65мм</td></tr>						<tr><td class="tthlbl">Размер дисплея Y:</td><td>31мм</td></tr>						<tr><td class="tthlbl">Счетчик калорий:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Дополнительная информация:</td><td>база данных 476 продуктов выбор единиц измерения кг/фунты</td></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>CR2032</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1509;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-GORENJE-KT-03-NC_STIzOTQ4NlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-GORENJE-KT-03-NC_STIzOTQ4NlRp.jpg;GORENJE;
19;Весы кухонные REDMOND RS-M720;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/vesy_kuhonnyje?mfr=2758">REDMOND</a> </li>                        <li class="tec-char"><span>Материал платформы:</span> сталь </li>                        <li class="tec-char"><span>Предел взвешивания:</span> 5 кг</li>                        <li class="tec-char"><span>Тарокомпенсация:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Автоматическое выключение:</span> Есть </li>                        <li class="tec-char"><span>Индикация перегрузки:</span> Есть </li>                        <li class="tec-char"><span>Тип элементов питания:</span> CR2032 </li>                        <li class="tec-char"><span>Тип весов:</span> электронные </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Общие характеристики</th></tr>						<tr><td class="tthlbl">Измерение объема жидкости:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Материал платформы:</td><td>сталь</td></tr>						<tr><td class="tthlbl">Последовательное взвешивание:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Предел взвешивания:</td><td>5кг</td></tr>						<tr><td class="tthlbl">Тарокомпенсация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Точность измерения:</td><td>1г</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Конструкция тары:</td><td>платформа</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><td class="tthlbl">Съемная платформа:</td><td>Нет</td></tr>						<tr><th colspan="2">Отображение</th></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Часы:</td><td>Нет</td></tr>						<tr><th colspan="2">Питание</th></tr>						<tr><td class="tthlbl">Автоматическое выключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация заряда батареи:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация перегрузки:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип элементов питания:</td><td>CR2032</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Тип весов:</td><td>электронные</td></tr>					</table>;1640;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-REDMOND-RS-M720_STIzMzAyMVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/vesy_kuhonnyje/Vesy-kukhonnye-REDMOND-RS-M720_STIzMzAyMVRp.jpg;REDMOND;
